match_id,league,league_name,season,matchday,utc_date,status,stage,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,home_goals_ht,away_goals_ht,winner,venue,match_date,result,total_goals,goal_difference,ingested_at
498993,ded,Eredivisie,2024,1,2024-08-09 18:00:00+00:00,FINISHED,REGULAR_SEASON,FC Groningen,677,NAC Breda,681,4,1,3,0,HOME_TEAM,,2024-08-09,H,5,3,2026-09-01T20:11:11+00:00
498994,ded,Eredivisie,2024,1,2024-08-10 14:30:00+00:00,FINISHED,REGULAR_SEASON,Feyenoord Rotterdam,675,Willem II Tilburg,672,1,1,1,0,DRAW,,2024-08-10,D,2,0,2026-09-01T20:11:11+00:00
498995,ded,Eredivisie,2024,1,2024-08-10 16:45:00+00:00,FINISHED,REGULAR_SEASON,NEC,1915,FC Twente '65,666,1,2,1,1,AWAY_TEAM,,2024-08-10,A,3,-1,2026-09-01T20:11:11+00:00
498999,ded,Eredivisie,2024,1,2024-08-10 18:00:00+00:00,FINISHED,REGULAR_SEASON,Almere City FC,1911,AZ,682,0,1,0,1,AWAY_TEAM,,2024-08-10,A,1,-1,2026-09-01T20:11:11+00:00
498997,ded,Eredivisie,2024,1,2024-08-10 19:00:00+00:00,FINISHED,REGULAR_SEASON,PSV,674,RKC Waalwijk,683,5,1,3,0,HOME_TEAM,,2024-08-10,H,6,4,2026-09-01T20:11:11+00:00
498998,ded,Eredivisie,2024,1,2024-08-11 10:15:00+00:00,FINISHED,REGULAR_SEASON,Sparta Rotterdam,6806,Heracles Almelo,671,0,0,0,0,DRAW,,2024-08-11,D,0,0,2026-09-01T20:11:11+00:00
498996,ded,Eredivisie,2024,1,2024-08-11 12:30:00+00:00,FINISHED,REGULAR_SEASON,FC Utrecht,676,PEC Zwolle,684,1,0,1,0,HOME_TEAM,,2024-08-11,H,1,1,2026-09-01T20:11:11+00:00
499000,ded,Eredivisie,2024,1,2024-08-11 12:30:00+00:00,FINISHED,REGULAR_SEASON,Go Ahead Eagles,718,Fortuna Sittard,1920,0,2,0,0,AWAY_TEAM,,2024-08-11,A,2,-2,2026-09-01T20:11:11+00:00
499001,ded,Eredivisie,2024,1,2024-08-11 14:45:00+00:00,FINISHED,REGULAR_SEASON,AFC Ajax,678,SC Heerenveen,673,1,0,1,0,HOME_TEAM,,2024-08-11,H,1,1,2026-09-01T20:11:11+00:00
499002,ded,Eredivisie,2024,2,2024-08-16 18:00:00+00:00,FINISHED,REGULAR_SEASON,Fortuna Sittard,1920,Almere City FC,1911,3,0,1,0,HOME_TEAM,,2024-08-16,H,3,3,2026-09-01T20:11:11+00:00
499003,ded,Eredivisie,2024,2,2024-08-17 14:30:00+00:00,FINISHED,REGULAR_SEASON,SC Heerenveen,673,FC Utrecht,676,1,1,0,1,DRAW,,2024-08-17,D,2,0,2026-09-01T20:11:11+00:00
499004,ded,Eredivisie,2024,2,2024-08-17 16:45:00+00:00,FINISHED,REGULAR_SEASON,FC Twente '65,666,Sparta Rotterdam,6806,1,1,0,0,DRAW,,2024-08-17,D,2,0,2026-09-01T20:11:11+00:00
499005,ded,Eredivisie,2024,2,2024-08-17 18:00:00+00:00,FINISHED,REGULAR_SEASON,AZ,682,NEC,1915,1,0,1,0,HOME_TEAM,,2024-08-17,H,1,1,2026-09-01T20:11:11+00:00
499006,ded,Eredivisie,2024,2,2024-08-17 19:00:00+00:00,FINISHED,REGULAR_SEASON,RKC Waalwijk,683,FC Groningen,677,1,2,0,1,AWAY_TEAM,,2024-08-17,A,3,-1,2026-09-01T20:11:11+00:00
499007,ded,Eredivisie,2024,2,2024-08-18 10:15:00+00:00,FINISHED,REGULAR_SEASON,Heracles Almelo,671,PSV,674,1,3,1,0,AWAY_TEAM,,2024-08-18,A,4,-2,2026-09-01T20:11:11+00:00
499008,ded,Eredivisie,2024,2,2024-08-18 12:30:00+00:00,FINISHED,REGULAR_SEASON,PEC Zwolle,684,Feyenoord Rotterdam,675,1,5,0,1,AWAY_TEAM,,2024-08-18,A,6,-4,2026-09-01T20:11:11+00:00
499009,ded,Eredivisie,2024,2,2024-08-18 12:30:00+00:00,FINISHED,REGULAR_SEASON,Willem II Tilburg,672,Go Ahead Eagles,718,2,0,2,0,HOME_TEAM,,2024-08-18,H,2,2,2026-09-01T20:11:11+00:00
499010,ded,Eredivisie,2024,2,2024-08-18 14:45:00+00:00,FINISHED,REGULAR_SEASON,NAC Breda,681,AFC Ajax,678,2,1,0,0,HOME_TEAM,,2024-08-18,H,3,1,2026-09-01T20:11:11+00:00
499011,ded,Eredivisie,2024,3,2024-08-24 16:45:00+00:00,FINISHED,REGULAR_SEASON,NEC,1915,PEC Zwolle,684,1,0,0,0,HOME_TEAM,,2024-08-24,H,1,1,2026-09-01T20:11:11+00:00
499012,ded,Eredivisie,2024,3,2024-08-24 18:00:00+00:00,FINISHED,REGULAR_SEASON,Almere City FC,1911,PSV,674,1,7,0,2,AWAY_TEAM,,2024-08-24,A,8,-6,2026-09-01T20:11:11+00:00
499013,ded,Eredivisie,2024,3,2024-08-24 19:00:00+00:00,FINISHED,REGULAR_SEASON,NAC Breda,681,FC Utrecht,676,1,2,1,0,AWAY_TEAM,,2024-08-24,A,3,-1,2026-09-01T20:11:11+00:00
499014,ded,Eredivisie,2024,3,2024-08-25 10:15:00+00:00,FINISHED,REGULAR_SEASON,FC Groningen,677,AZ,682,0,0,0,0,DRAW,,2024-08-25,D,0,0,2026-09-01T20:11:11+00:00
499015,ded,Eredivisie,2024,3,2024-08-25 12:30:00+00:00,FINISHED,REGULAR_SEASON,Heracles Almelo,671,Willem II Tilburg,672,1,1,1,1,DRAW,,2024-08-25,D,2,0,2026-09-01T20:11:11+00:00
499016,ded,Eredivisie,2024,3,2024-08-25 12:30:00+00:00,FINISHED,REGULAR_SEASON,Sparta Rotterdam,6806,Feyenoord Rotterdam,675,1,1,1,0,DRAW,,2024-08-25,D,2,0,2026-09-01T20:11:11+00:00
499017,ded,Eredivisie,2024,3,2024-08-25 14:45:00+00:00,FINISHED,REGULAR_SEASON,Go Ahead Eagles,718,RKC Waalwijk,683,2,0,1,0,HOME_TEAM,,2024-08-25,H,2,2,2026-09-01T20:11:11+00:00
499021,ded,Eredivisie,2024,4,2024-08-30 18:00:00+00:00,FINISHED,REGULAR_SEASON,RKC Waalwijk,683,AZ,682,0,3,0,2,AWAY_TEAM,,2024-08-30,A,3,-3,2026-09-01T20:11:11+00:00
499024,ded,Eredivisie,2024,4,2024-08-31 14:30:00+00:00,FINISHED,REGULAR_SEASON,Almere City FC,1911,FC Groningen,677,1,1,1,0,DRAW,,2024-08-31,D,2,0,2026-09-01T20:11:11+00:00
499022,ded,Eredivisie,2024,4,2024-08-31 16:45:00+00:00,FINISHED,REGULAR_SEASON,Fortuna Sittard,1920,NEC,1915,0,3,0,2,AWAY_TEAM,,2024-08-31,A,3,-3,2026-09-01T20:11:11+00:00
499023,ded,Eredivisie,2024,4,2024-08-31 18:00:00+00:00,FINISHED,REGULAR_SEASON,SC Heerenveen,673,NAC Breda,681,4,0,0,0,HOME_TEAM,,2024-08-31,H,4,4,2026-09-01T20:11:11+00:00
499020,ded,Eredivisie,2024,4,2024-08-31 19:00:00+00:00,FINISHED,REGULAR_SEASON,Willem II Tilburg,672,Sparta Rotterdam,6806,1,2,0,0,AWAY_TEAM,,2024-08-31,A,3,-1,2026-09-01T20:11:11+00:00
499025,ded,Eredivisie,2024,4,2024-09-01 10:15:00+00:00,FINISHED,REGULAR_SEASON,FC Utrecht,676,FC Twente '65,666,2,1,1,1,HOME_TEAM,,2024-09-01,H,3,1,2026-09-01T20:11:11+00:00
499027,ded,Eredivisie,2024,4,2024-09-01 12:30:00+00:00,FINISHED,REGULAR_SEASON,PEC Zwolle,684,Heracles Almelo,671,3,0,1,0,HOME_TEAM,,2024-09-01,H,3,3,2026-09-01T20:11:11+00:00
499028,ded,Eredivisie,2024,4,2024-09-01 14:45:00+00:00,FINISHED,REGULAR_SEASON,PSV,674,Go Ahead Eagles,718,3,0,2,0,HOME_TEAM,,2024-09-01,H,3,3,2026-09-01T20:11:11+00:00
499029,ded,Eredivisie,2024,5,2024-09-14 14:30:00+00:00,FINISHED,REGULAR_SEASON,FC Twente '65,666,PEC Zwolle,684,1,1,0,1,DRAW,,2024-09-14,D,2,0,2026-09-01T20:11:11+00:00
499033,ded,Eredivisie,2024,5,2024-09-14 14:30:00+00:00,FINISHED,REGULAR_SEASON,PSV,674,NEC,1915,2,0,2,0,HOME_TEAM,,2024-09-14,H,2,2,2026-09-01T20:11:11+00:00
499030,ded,Eredivisie,2024,5,2024-09-14 16:45:00+00:00,FINISHED,REGULAR_SEASON,FC Groningen,677,Feyenoord Rotterdam,675,2,2,0,1,DRAW,,2024-09-14,D,4,0,2026-09-01T20:11:11+00:00
499031,ded,Eredivisie,2024,5,2024-09-14 18:00:00+00:00,FINISHED,REGULAR_SEASON,NAC Breda,681,Fortuna Sittard,1920,1,0,0,0,HOME_TEAM,,2024-09-14,H,1,1,2026-09-01T20:11:11+00:00
499032,ded,Eredivisie,2024,5,2024-09-14 19:00:00+00:00,FINISHED,REGULAR_SEASON,AZ,682,SC Heerenveen,673,9,1,2,1,HOME_TEAM,,2024-09-14,H,10,8,2026-09-01T20:11:11+00:00
499034,ded,Eredivisie,2024,5,2024-09-15 10:15:00+00:00,FINISHED,REGULAR_SEASON,Sparta Rotterdam,6806,Go Ahead Eagles,718,1,2,0,1,AWAY_TEAM,,2024-09-15,A,3,-1,2026-09-01T20:11:11+00:00
499036,ded,Eredivisie,2024,5,2024-09-15 12:30:00+00:00,FINISHED,REGULAR_SEASON,Willem II Tilburg,672,RKC Waalwijk,683,3,0,2,0,HOME_TEAM,,2024-09-15,H,3,3,2026-09-01T20:11:11+00:00
