match_id,league,league_name,season,matchday,utc_date,status,stage,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,home_goals_ht,away_goals_ht,winner,venue,match_date,result,total_goals,goal_difference,ingested_at
441789,bl1,Bundesliga,2023,1,2023-08-18 18:30:00+00:00,FINISHED,REGULAR_SEASON,SV Werder Bremen,12,FC Bayern München,5,0,4,0,1,AWAY_TEAM,,2023-08-18,A,4,-4,2026-08-31T22:31:15+00:00
441792,bl1,Bundesliga,2023,1,2023-08-19 13:30:00+00:00,FINISHED,REGULAR_SEASON,Bayer 04 Leverkusen,3,RB Leipzig,721,3,2,2,1,HOME_TEAM,,2023-08-19,H,5,1,2026-08-31T22:31:15+00:00
441794,bl1,Bundesliga,2023,1,2023-08-19 13:30:00+00:00,FINISHED,REGULAR_SEASON,VfL Wolfsburg,11,1. FC Heidenheim 1846,44,2,0,2,0,HOME_TEAM,,2023-08-19,H,2,2,2026-08-31T22:31:15+00:00
441795,bl1,Bundesliga,2023,1,2023-08-19 13:30:00+00:00,FINISHED,REGULAR_SEASON,TSG 1899 Hoffenheim,2,SC Freiburg,17,1,2,0,2,AWAY_TEAM,,2023-08-19,A,3,-1,2026-08-31T22:31:15+00:00
441796,bl1,Bundesliga,2023,1,2023-08-19 13:30:00+00:00,FINISHED,REGULAR_SEASON,FC Augsburg,16,Borussia Mönchengladbach,18,4,4,3,3,DRAW,,2023-08-19,D,8,0,2026-08-31T22:31:15+00:00
441797,bl1,Bundesliga,2023,1,2023-08-19 13:30:00+00:00,FINISHED,REGULAR_SEASON,VfB Stuttgart,10,VfL Bochum 1848,36,5,0,2,0,HOME_TEAM,,2023-08-19,H,5,5,2026-08-31T22:31:15+00:00
441790,bl1,Bundesliga,2023,1,2023-08-19 16:30:00+00:00,FINISHED,REGULAR_SEASON,Borussia Dortmund,4,1. FC Köln,1,1,0,0,0,HOME_TEAM,,2023-08-19,H,1,1,2026-08-31T22:31:15+00:00
441791,bl1,Bundesliga,2023,1,2023-08-20 13:30:00+00:00,FINISHED,REGULAR_SEASON,1. FC Union Berlin,28,1. FSV Mainz 05,15,4,1,2,0,HOME_TEAM,,2023-08-20,H,5,3,2026-08-31T22:31:15+00:00
441793,bl1,Bundesliga,2023,1,2023-08-20 15:30:00+00:00,FINISHED,REGULAR_SEASON,Eintracht Frankfurt,19,SV Darmstadt 98,55,1,0,1,0,HOME_TEAM,,2023-08-20,H,1,1,2026-08-31T22:31:15+00:00
441799,bl1,Bundesliga,2023,2,2023-08-25 18:30:00+00:00,FINISHED,REGULAR_SEASON,RB Leipzig,721,VfB Stuttgart,10,5,1,0,1,HOME_TEAM,,2023-08-25,H,6,4,2026-08-31T22:31:15+00:00
441806,bl1,Bundesliga,2023,2,2023-08-26 13:30:00+00:00,FINISHED,REGULAR_SEASON,SV Darmstadt 98,55,1. FC Union Berlin,28,1,4,1,3,AWAY_TEAM,,2023-08-26,A,5,-3,2026-08-31T22:31:15+00:00
441805,bl1,Bundesliga,2023,2,2023-08-26 13:30:00+00:00,FINISHED,REGULAR_SEASON,1. FC Heidenheim 1846,44,TSG 1899 Hoffenheim,2,2,3,1,0,AWAY_TEAM,,2023-08-26,A,5,-1,2026-08-31T22:31:15+00:00
441800,bl1,Bundesliga,2023,2,2023-08-26 13:30:00+00:00,FINISHED,REGULAR_SEASON,SC Freiburg,17,SV Werder Bremen,12,1,0,0,0,HOME_TEAM,,2023-08-26,H,1,1,2026-08-31T22:31:15+00:00
441803,bl1,Bundesliga,2023,2,2023-08-26 13:30:00+00:00,FINISHED,REGULAR_SEASON,1. FC Köln,1,VfL Wolfsburg,11,1,2,0,0,AWAY_TEAM,,2023-08-26,A,3,-1,2026-08-31T22:31:15+00:00
441804,bl1,Bundesliga,2023,2,2023-08-26 13:30:00+00:00,FINISHED,REGULAR_SEASON,VfL Bochum 1848,36,Borussia Dortmund,4,1,1,1,0,DRAW,,2023-08-26,D,2,0,2026-08-31T22:31:15+00:00
441802,bl1,Bundesliga,2023,2,2023-08-26 16:30:00+00:00,FINISHED,REGULAR_SEASON,Borussia Mönchengladbach,18,Bayer 04 Leverkusen,3,0,3,0,2,AWAY_TEAM,,2023-08-26,A,3,-3,2026-08-31T22:31:15+00:00
441801,bl1,Bundesliga,2023,2,2023-08-27 13:30:00+00:00,FINISHED,REGULAR_SEASON,1. FSV Mainz 05,15,Eintracht Frankfurt,19,1,1,1,0,DRAW,,2023-08-27,D,2,0,2026-08-31T22:31:15+00:00
441798,bl1,Bundesliga,2023,2,2023-08-27 15:30:00+00:00,FINISHED,REGULAR_SEASON,FC Bayern München,5,FC Augsburg,16,3,1,2,0,HOME_TEAM,,2023-08-27,H,4,2,2026-08-31T22:31:15+00:00
441807,bl1,Bundesliga,2023,3,2023-09-01 18:30:00+00:00,FINISHED,REGULAR_SEASON,Borussia Dortmund,4,1. FC Heidenheim 1846,44,2,2,2,0,DRAW,,2023-09-01,D,4,0,2026-08-31T22:31:15+00:00
441815,bl1,Bundesliga,2023,3,2023-09-02 13:30:00+00:00,FINISHED,REGULAR_SEASON,VfB Stuttgart,10,SC Freiburg,17,5,0,3,0,HOME_TEAM,,2023-09-02,H,5,5,2026-08-31T22:31:15+00:00
441814,bl1,Bundesliga,2023,3,2023-09-02 13:30:00+00:00,FINISHED,REGULAR_SEASON,FC Augsburg,16,VfL Bochum 1848,36,2,2,1,1,DRAW,,2023-09-02,D,4,0,2026-08-31T22:31:15+00:00
441809,bl1,Bundesliga,2023,3,2023-09-02 13:30:00+00:00,FINISHED,REGULAR_SEASON,Bayer 04 Leverkusen,3,SV Darmstadt 98,55,5,1,1,1,HOME_TEAM,,2023-09-02,H,6,4,2026-08-31T22:31:15+00:00
441812,bl1,Bundesliga,2023,3,2023-09-02 13:30:00+00:00,FINISHED,REGULAR_SEASON,TSG 1899 Hoffenheim,2,VfL Wolfsburg,11,3,1,1,1,HOME_TEAM,,2023-09-02,H,4,2,2026-08-31T22:31:15+00:00
441813,bl1,Bundesliga,2023,3,2023-09-02 13:30:00+00:00,FINISHED,REGULAR_SEASON,SV Werder Bremen,12,1. FSV Mainz 05,15,4,0,1,0,HOME_TEAM,,2023-09-02,H,4,4,2026-08-31T22:31:15+00:00
441811,bl1,Bundesliga,2023,3,2023-09-02 16:30:00+00:00,FINISHED,REGULAR_SEASON,Borussia Mönchengladbach,18,FC Bayern München,5,1,2,1,0,AWAY_TEAM,,2023-09-02,A,3,-1,2026-08-31T22:31:15+00:00
441810,bl1,Bundesliga,2023,3,2023-09-03 13:30:00+00:00,FINISHED,REGULAR_SEASON,Eintracht Frankfurt,19,1. FC Köln,1,1,1,0,1,DRAW,,2023-09-03,D,2,0,2026-08-31T22:31:15+00:00
441808,bl1,Bundesliga,2023,3,2023-09-03 15:30:00+00:00,FINISHED,REGULAR_SEASON,1. FC Union Berlin,28,RB Leipzig,721,0,3,0,0,AWAY_TEAM,,2023-09-03,A,3,-3,2026-08-31T22:31:15+00:00
441816,bl1,Bundesliga,2023,4,2023-09-15 18:30:00+00:00,FINISHED,REGULAR_SEASON,FC Bayern München,5,Bayer 04 Leverkusen,3,2,2,1,1,DRAW,,2023-09-15,D,4,0,2026-08-31T22:31:15+00:00
441821,bl1,Bundesliga,2023,4,2023-09-16 13:30:00+00:00,FINISHED,REGULAR_SEASON,1. FC Köln,1,TSG 1899 Hoffenheim,2,1,3,0,2,AWAY_TEAM,,2023-09-16,A,4,-2,2026-08-31T22:31:15+00:00
441820,bl1,Bundesliga,2023,4,2023-09-16 13:30:00+00:00,FINISHED,REGULAR_SEASON,1. FSV Mainz 05,15,VfB Stuttgart,10,1,3,0,0,AWAY_TEAM,,2023-09-16,A,4,-2,2026-08-31T22:31:15+00:00
441819,bl1,Bundesliga,2023,4,2023-09-16 13:30:00+00:00,FINISHED,REGULAR_SEASON,VfL Wolfsburg,11,1. FC Union Berlin,28,2,1,2,1,HOME_TEAM,,2023-09-16,H,3,1,2026-08-31T22:31:15+00:00
441817,bl1,Bundesliga,2023,4,2023-09-16 13:30:00+00:00,FINISHED,REGULAR_SEASON,RB Leipzig,721,FC Augsburg,16,3,0,3,0,HOME_TEAM,,2023-09-16,H,3,3,2026-08-31T22:31:15+00:00
441818,bl1,Bundesliga,2023,4,2023-09-16 13:30:00+00:00,FINISHED,REGULAR_SEASON,SC Freiburg,17,Borussia Dortmund,4,2,4,2,1,AWAY_TEAM,,2023-09-16,A,6,-2,2026-08-31T22:31:15+00:00
441822,bl1,Bundesliga,2023,4,2023-09-16 16:30:00+00:00,FINISHED,REGULAR_SEASON,VfL Bochum 1848,36,Eintracht Frankfurt,19,1,1,0,0,DRAW,,2023-09-16,D,2,0,2026-08-31T22:31:15+00:00
441823,bl1,Bundesliga,2023,4,2023-09-17 13:30:00+00:00,FINISHED,REGULAR_SEASON,1. FC Heidenheim 1846,44,SV Werder Bremen,12,4,2,2,0,HOME_TEAM,,2023-09-17,H,6,2,2026-08-31T22:31:15+00:00
441824,bl1,Bundesliga,2023,4,2023-09-17 15:30:00+00:00,FINISHED,REGULAR_SEASON,SV Darmstadt 98,55,Borussia Mönchengladbach,18,3,3,3,0,DRAW,,2023-09-17,D,6,0,2026-08-31T22:31:15+00:00
441833,bl1,Bundesliga,2023,5,2023-09-22 18:30:00+00:00,FINISHED,REGULAR_SEASON,VfB Stuttgart,10,SV Darmstadt 98,55,3,1,2,1,HOME_TEAM,,2023-09-22,H,4,2,2026-08-31T22:31:15+00:00
441832,bl1,Bundesliga,2023,5,2023-09-23 13:30:00+00:00,FINISHED,REGULAR_SEASON,FC Augsburg,16,1. FSV Mainz 05,15,2,1,2,1,HOME_TEAM,,2023-09-23,H,3,1,2026-08-31T22:31:15+00:00
441830,bl1,Bundesliga,2023,5,2023-09-23 13:30:00+00:00,FINISHED,REGULAR_SEASON,Borussia Mönchengladbach,18,RB Leipzig,721,0,1,0,0,AWAY_TEAM,,2023-09-23,A,1,-1,2026-08-31T22:31:15+00:00
441825,bl1,Bundesliga,2023,5,2023-09-23 13:30:00+00:00,FINISHED,REGULAR_SEASON,FC Bayern München,5,VfL Bochum 1848,36,7,0,4,0,HOME_TEAM,,2023-09-23,H,7,7,2026-08-31T22:31:15+00:00
441826,bl1,Bundesliga,2023,5,2023-09-23 13:30:00+00:00,FINISHED,REGULAR_SEASON,Borussia Dortmund,4,VfL Wolfsburg,11,1,0,0,0,HOME_TEAM,,2023-09-23,H,1,1,2026-08-31T22:31:15+00:00
441827,bl1,Bundesliga,2023,5,2023-09-23 13:30:00+00:00,FINISHED,REGULAR_SEASON,1. FC Union Berlin,28,TSG 1899 Hoffenheim,2,0,2,0,2,AWAY_TEAM,,2023-09-23,A,2,-2,2026-08-31T22:31:15+00:00
