match_id,league,league_name,season,matchday,utc_date,status,stage,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,home_goals_ht,away_goals_ht,winner,venue,match_date,result,total_goals,goal_difference,ingested_at
537470,ded,Eredivisie,2025,4,2025-08-30 16:45:00+00:00,FINISHED,REGULAR_SEASON,SC Heerenveen,673,Go Ahead Eagles,718,2,2,1,1,DRAW,,2025-08-30,D,4,0,2026-09-01T20:10:58+00:00
537471,ded,Eredivisie,2025,4,2025-08-30 18:00:00+00:00,FINISHED,REGULAR_SEASON,PSV,674,Telstar 1963,1912,0,2,0,1,AWAY_TEAM,,2025-08-30,A,2,-2,2026-09-01T20:10:58+00:00
537472,ded,Eredivisie,2025,4,2025-08-30 19:00:00+00:00,FINISHED,REGULAR_SEASON,SBV Excelsior,670,FC Twente '65,666,1,0,0,0,HOME_TEAM,,2025-08-30,H,1,1,2026-09-01T20:10:58+00:00
537473,ded,Eredivisie,2025,4,2025-08-31 10:15:00+00:00,FINISHED,REGULAR_SEASON,Fortuna Sittard,1920,NEC,1915,3,2,2,1,HOME_TEAM,,2025-08-31,H,5,1,2026-09-01T20:10:58+00:00
537474,ded,Eredivisie,2025,4,2025-08-31 12:30:00+00:00,FINISHED,REGULAR_SEASON,PEC Zwolle,684,FC Utrecht,676,0,2,0,2,AWAY_TEAM,,2025-08-31,A,2,-2,2026-09-01T20:10:58+00:00
537475,ded,Eredivisie,2025,4,2025-08-31 12:30:00+00:00,FINISHED,REGULAR_SEASON,Sparta Rotterdam,6806,Feyenoord Rotterdam,675,0,4,0,1,AWAY_TEAM,,2025-08-31,A,4,-4,2026-09-01T20:10:58+00:00
537476,ded,Eredivisie,2025,4,2025-08-31 14:45:00+00:00,FINISHED,REGULAR_SEASON,NAC Breda,681,AZ,682,0,1,0,0,AWAY_TEAM,,2025-08-31,A,1,-1,2026-09-01T20:10:58+00:00
537477,ded,Eredivisie,2025,5,2025-09-13 14:30:00+00:00,FINISHED,REGULAR_SEASON,AFC Ajax,678,PEC Zwolle,684,3,1,2,0,HOME_TEAM,,2025-09-13,H,4,2,2026-09-01T20:10:58+00:00
537479,ded,Eredivisie,2025,5,2025-09-13 16:45:00+00:00,FINISHED,REGULAR_SEASON,NEC,1915,PSV,674,3,5,1,3,AWAY_TEAM,,2025-09-13,A,8,-2,2026-09-01T20:10:58+00:00
537478,ded,Eredivisie,2025,5,2025-09-13 17:10:00+00:00,FINISHED,REGULAR_SEASON,Go Ahead Eagles,718,FC Volendam,1919,3,0,3,0,HOME_TEAM,,2025-09-13,H,3,3,2026-09-01T20:10:58+00:00
537481,ded,Eredivisie,2025,5,2025-09-13 19:00:00+00:00,FINISHED,REGULAR_SEASON,FC Twente '65,666,NAC Breda,681,2,2,0,1,DRAW,,2025-09-13,D,4,0,2026-09-01T20:10:58+00:00
537480,ded,Eredivisie,2025,5,2025-09-13 19:00:00+00:00,FINISHED,REGULAR_SEASON,Feyenoord Rotterdam,675,SC Heerenveen,673,1,0,1,0,HOME_TEAM,,2025-09-13,H,1,1,2026-09-01T20:10:58+00:00
537482,ded,Eredivisie,2025,5,2025-09-14 10:15:00+00:00,FINISHED,REGULAR_SEASON,SBV Excelsior,670,Sparta Rotterdam,6806,0,1,0,0,AWAY_TEAM,,2025-09-14,A,1,-1,2026-09-01T20:10:58+00:00
537483,ded,Eredivisie,2025,5,2025-09-14 12:30:00+00:00,FINISHED,REGULAR_SEASON,FC Utrecht,676,FC Groningen,677,0,1,0,0,AWAY_TEAM,,2025-09-14,A,1,-1,2026-09-01T20:10:58+00:00
537484,ded,Eredivisie,2025,5,2025-09-14 12:30:00+00:00,FINISHED,REGULAR_SEASON,Heracles Almelo,671,AZ,682,1,2,1,1,AWAY_TEAM,,2025-09-14,A,3,-1,2026-09-01T20:10:58+00:00
537485,ded,Eredivisie,2025,5,2025-09-14 14:45:00+00:00,FINISHED,REGULAR_SEASON,Telstar 1963,1912,Fortuna Sittard,1920,1,3,1,1,AWAY_TEAM,,2025-09-14,A,4,-2,2026-09-01T20:10:58+00:00
537467,ded,Eredivisie,2025,3,2025-09-17 18:00:00+00:00,FINISHED,REGULAR_SEASON,Feyenoord Rotterdam,675,Fortuna Sittard,1920,2,0,1,0,HOME_TEAM,,2025-09-17,H,2,2,2026-09-01T20:10:58+00:00
537486,ded,Eredivisie,2025,6,2025-09-19 18:00:00+00:00,FINISHED,REGULAR_SEASON,Sparta Rotterdam,6806,FC Twente '65,666,1,5,1,1,AWAY_TEAM,,2025-09-19,A,6,-4,2026-09-01T20:10:58+00:00
537487,ded,Eredivisie,2025,6,2025-09-20 14:30:00+00:00,FINISHED,REGULAR_SEASON,FC Volendam,1919,SBV Excelsior,670,1,2,1,1,AWAY_TEAM,,2025-09-20,A,3,-1,2026-09-01T20:10:58+00:00
537488,ded,Eredivisie,2025,6,2025-09-20 16:45:00+00:00,FINISHED,REGULAR_SEASON,FC Groningen,677,Telstar 1963,1912,2,0,1,0,HOME_TEAM,,2025-09-20,H,2,2,2026-09-01T20:10:58+00:00
537489,ded,Eredivisie,2025,6,2025-09-20 18:00:00+00:00,FINISHED,REGULAR_SEASON,Fortuna Sittard,1920,FC Utrecht,676,1,0,1,0,HOME_TEAM,,2025-09-20,H,1,1,2026-09-01T20:10:58+00:00
537490,ded,Eredivisie,2025,6,2025-09-20 19:00:00+00:00,FINISHED,REGULAR_SEASON,NAC Breda,681,Heracles Almelo,671,2,1,0,1,HOME_TEAM,,2025-09-20,H,3,1,2026-09-01T20:10:58+00:00
537491,ded,Eredivisie,2025,6,2025-09-21 10:15:00+00:00,FINISHED,REGULAR_SEASON,PEC Zwolle,684,Go Ahead Eagles,718,0,2,0,0,AWAY_TEAM,,2025-09-21,A,2,-2,2026-09-01T20:10:58+00:00
537492,ded,Eredivisie,2025,6,2025-09-21 12:30:00+00:00,FINISHED,REGULAR_SEASON,PSV,674,AFC Ajax,678,2,2,1,1,DRAW,,2025-09-21,D,4,0,2026-09-01T20:10:58+00:00
537493,ded,Eredivisie,2025,6,2025-09-21 12:30:00+00:00,FINISHED,REGULAR_SEASON,SC Heerenveen,673,NEC,1915,3,2,1,0,HOME_TEAM,,2025-09-21,H,5,1,2026-09-01T20:10:58+00:00
537494,ded,Eredivisie,2025,6,2025-09-21 14:45:00+00:00,FINISHED,REGULAR_SEASON,AZ,682,Feyenoord Rotterdam,675,3,3,1,1,DRAW,,2025-09-21,D,6,0,2026-09-01T20:10:58+00:00
537462,ded,Eredivisie,2025,3,2025-09-24 18:00:00+00:00,FINISHED,REGULAR_SEASON,AZ,682,PEC Zwolle,684,2,2,2,1,DRAW,,2025-09-24,D,4,0,2026-09-01T20:10:58+00:00
537495,ded,Eredivisie,2025,7,2025-09-26 18:00:00+00:00,FINISHED,REGULAR_SEASON,FC Twente '65,666,Fortuna Sittard,1920,3,2,1,0,HOME_TEAM,,2025-09-26,H,5,1,2026-09-01T20:10:58+00:00
537497,ded,Eredivisie,2025,7,2025-09-27 14:30:00+00:00,FINISHED,REGULAR_SEASON,AFC Ajax,678,NAC Breda,681,2,1,1,1,HOME_TEAM,,2025-09-27,H,3,1,2026-09-01T20:10:58+00:00
537498,ded,Eredivisie,2025,7,2025-09-27 16:45:00+00:00,FINISHED,REGULAR_SEASON,FC Volendam,1919,PEC Zwolle,684,2,1,1,1,HOME_TEAM,,2025-09-27,H,3,1,2026-09-01T20:10:58+00:00
537499,ded,Eredivisie,2025,7,2025-09-27 18:00:00+00:00,FINISHED,REGULAR_SEASON,SBV Excelsior,670,PSV,674,1,2,1,1,AWAY_TEAM,,2025-09-27,A,3,-1,2026-09-01T20:10:58+00:00
537502,ded,Eredivisie,2025,7,2025-09-27 19:00:00+00:00,FINISHED,REGULAR_SEASON,Heracles Almelo,671,Sparta Rotterdam,6806,3,0,1,0,HOME_TEAM,,2025-09-27,H,3,3,2026-09-01T20:10:58+00:00
537500,ded,Eredivisie,2025,7,2025-09-28 10:15:00+00:00,FINISHED,REGULAR_SEASON,NEC,1915,AZ,682,2,1,1,0,HOME_TEAM,,2025-09-28,H,3,1,2026-09-01T20:10:58+00:00
537496,ded,Eredivisie,2025,7,2025-09-28 12:30:00+00:00,FINISHED,REGULAR_SEASON,FC Groningen,677,Feyenoord Rotterdam,675,0,1,0,0,AWAY_TEAM,,2025-09-28,A,1,-1,2026-09-01T20:10:58+00:00
537501,ded,Eredivisie,2025,7,2025-09-28 12:30:00+00:00,FINISHED,REGULAR_SEASON,FC Utrecht,676,SC Heerenveen,673,2,2,1,1,DRAW,,2025-09-28,D,4,0,2026-09-01T20:10:58+00:00
537503,ded,Eredivisie,2025,7,2025-09-28 14:45:00+00:00,FINISHED,REGULAR_SEASON,Telstar 1963,1912,Go Ahead Eagles,718,4,2,2,1,HOME_TEAM,,2025-09-28,H,6,2,2026-09-01T20:10:58+00:00
537504,ded,Eredivisie,2025,8,2025-10-03 18:00:00+00:00,FINISHED,REGULAR_SEASON,NAC Breda,681,FC Groningen,677,1,2,0,1,AWAY_TEAM,,2025-10-03,A,3,-1,2026-09-01T20:10:58+00:00
537505,ded,Eredivisie,2025,8,2025-10-04 14:30:00+00:00,FINISHED,REGULAR_SEASON,Sparta Rotterdam,6806,AFC Ajax,678,3,3,1,1,DRAW,,2025-10-04,D,6,0,2026-09-01T20:10:58+00:00
537506,ded,Eredivisie,2025,8,2025-10-04 16:45:00+00:00,FINISHED,REGULAR_SEASON,Fortuna Sittard,1920,FC Volendam,1919,1,0,1,0,HOME_TEAM,,2025-10-04,H,1,1,2026-09-01T20:10:58+00:00
537507,ded,Eredivisie,2025,8,2025-10-04 18:00:00+00:00,FINISHED,REGULAR_SEASON,PEC Zwolle,684,PSV,674,0,4,0,2,AWAY_TEAM,,2025-10-04,A,4,-4,2026-09-01T20:10:58+00:00
537508,ded,Eredivisie,2025,8,2025-10-04 19:00:00+00:00,FINISHED,REGULAR_SEASON,SC Heerenveen,673,SBV Excelsior,670,2,1,0,1,HOME_TEAM,,2025-10-04,H,3,1,2026-09-01T20:10:58+00:00
537509,ded,Eredivisie,2025,8,2025-10-05 10:15:00+00:00,FINISHED,REGULAR_SEASON,FC Twente '65,666,Heracles Almelo,671,2,1,0,1,HOME_TEAM,,2025-10-05,H,3,1,2026-09-01T20:10:58+00:00
537511,ded,Eredivisie,2025,8,2025-10-05 12:30:00+00:00,FINISHED,REGULAR_SEASON,Feyenoord Rotterdam,675,FC Utrecht,676,3,2,1,0,HOME_TEAM,,2025-10-05,H,5,1,2026-09-01T20:10:58+00:00
537510,ded,Eredivisie,2025,8,2025-10-05 14:45:00+00:00,FINISHED,REGULAR_SEASON,AZ,682,Telstar 1963,1912,2,1,2,0,HOME_TEAM,,2025-10-05,H,3,1,2026-09-01T20:10:58+00:00
537512,ded,Eredivisie,2025,8,2025-10-05 18:00:00+00:00,FINISHED,REGULAR_SEASON,Go Ahead Eagles,718,NEC,1915,1,1,0,1,DRAW,,2025-10-05,D,2,0,2026-09-01T20:10:58+00:00
537521,ded,Eredivisie,2025,9,2025-10-18 14:45:00+00:00,FINISHED,REGULAR_SEASON,NEC,1915,FC Twente '65,666,3,3,1,1,DRAW,,2025-10-18,D,6,0,2026-09-01T20:10:58+00:00
537514,ded,Eredivisie,2025,9,2025-10-18 16:45:00+00:00,FINISHED,REGULAR_SEASON,FC Utrecht,676,FC Volendam,1919,3,1,0,1,HOME_TEAM,,2025-10-18,H,4,2,2026-09-01T20:10:58+00:00
537515,ded,Eredivisie,2025,9,2025-10-18 16:45:00+00:00,FINISHED,REGULAR_SEASON,PSV,674,Go Ahead Eagles,718,2,1,1,0,HOME_TEAM,,2025-10-18,H,3,1,2026-09-01T20:10:58+00:00
537517,ded,Eredivisie,2025,9,2025-10-18 19:00:00+00:00,FINISHED,REGULAR_SEASON,NAC Breda,681,PEC Zwolle,684,2,2,2,1,DRAW,,2025-10-18,D,4,0,2026-09-01T20:10:58+00:00
537516,ded,Eredivisie,2025,9,2025-10-18 19:00:00+00:00,FINISHED,REGULAR_SEASON,AFC Ajax,678,AZ,682,0,2,0,2,AWAY_TEAM,,2025-10-18,A,2,-2,2026-09-01T20:10:58+00:00
537520,ded,Eredivisie,2025,9,2025-10-19 10:15:00+00:00,FINISHED,REGULAR_SEASON,Telstar 1963,1912,SC Heerenveen,673,2,3,1,2,AWAY_TEAM,,2025-10-19,A,5,-1,2026-09-01T20:10:58+00:00
537518,ded,Eredivisie,2025,9,2025-10-19 12:30:00+00:00,FINISHED,REGULAR_SEASON,FC Groningen,677,Sparta Rotterdam,6806,0,2,0,1,AWAY_TEAM,,2025-10-19,A,2,-2,2026-09-01T20:10:58+00:00
537519,ded,Eredivisie,2025,9,2025-10-19 12:30:00+00:00,FINISHED,REGULAR_SEASON,SBV Excelsior,670,Fortuna Sittard,1920,1,0,1,0,HOME_TEAM,,2025-10-19,H,1,1,2026-09-01T20:10:58+00:00
537513,ded,Eredivisie,2025,9,2025-10-19 14:45:00+00:00,FINISHED,REGULAR_SEASON,Heracles Almelo,671,Feyenoord Rotterdam,675,0,7,0,4,AWAY_TEAM,,2025-10-19,A,7,-7,2026-09-01T20:10:58+00:00
537522,ded,Eredivisie,2025,10,2025-10-24 18:00:00+00:00,FINISHED,REGULAR_SEASON,SC Heerenveen,673,NAC Breda,681,3,3,1,0,DRAW,,2025-10-24,D,6,0,2026-09-01T20:10:58+00:00
537523,ded,Eredivisie,2025,10,2025-10-25 14:40:00+00:00,FINISHED,REGULAR_SEASON,Fortuna Sittard,1920,FC Groningen,677,1,2,0,1,AWAY_TEAM,,2025-10-25,A,3,-1,2026-09-01T20:10:58+00:00
537525,ded,Eredivisie,2025,10,2025-10-25 16:45:00+00:00,FINISHED,REGULAR_SEASON,Sparta Rotterdam,6806,Telstar 1963,1912,1,0,1,0,HOME_TEAM,,2025-10-25,H,1,1,2026-09-01T20:10:58+00:00
537524,ded,Eredivisie,2025,10,2025-10-25 18:00:00+00:00,FINISHED,REGULAR_SEASON,FC Volendam,1919,Heracles Almelo,671,3,0,1,0,HOME_TEAM,,2025-10-25,H,3,3,2026-09-01T20:10:58+00:00
537526,ded,Eredivisie,2025,10,2025-10-25 19:00:00+00:00,FINISHED,REGULAR_SEASON,PEC Zwolle,684,NEC,1915,2,2,1,1,DRAW,,2025-10-25,D,4,0,2026-09-01T20:10:58+00:00
537527,ded,Eredivisie,2025,10,2025-10-26 11:15:00+00:00,FINISHED,REGULAR_SEASON,FC Twente '65,666,AFC Ajax,678,2,3,1,0,AWAY_TEAM,,2025-10-26,A,5,-1,2026-09-01T20:10:58+00:00
537528,ded,Eredivisie,2025,10,2025-10-26 13:30:00+00:00,FINISHED,REGULAR_SEASON,Feyenoord Rotterdam,675,PSV,674,2,3,0,1,AWAY_TEAM,,2025-10-26,A,5,-1,2026-09-01T20:10:58+00:00
537530,ded,Eredivisie,2025,10,2025-10-26 15:45:00+00:00,FINISHED,REGULAR_SEASON,AZ,682,FC Utrecht,676,4,1,2,0,HOME_TEAM,,2025-10-26,H,5,3,2026-09-01T20:10:58+00:00
537529,ded,Eredivisie,2025,10,2025-10-26 19:00:00+00:00,FINISHED,REGULAR_SEASON,Go Ahead Eagles,718,SBV Excelsior,670,2,0,0,0,HOME_TEAM,,2025-10-26,H,2,2,2026-09-01T20:10:58+00:00
537531,ded,Eredivisie,2025,11,2025-10-31 19:00:00+00:00,FINISHED,REGULAR_SEASON,PSV,674,Fortuna Sittard,1920,5,2,3,0,HOME_TEAM,,2025-10-31,H,7,3,2026-09-01T20:10:58+00:00
537534,ded,Eredivisie,2025,11,2025-11-01 15:30:00+00:00,FINISHED,REGULAR_SEASON,AFC Ajax,678,SC Heerenveen,673,1,1,1,0,DRAW,,2025-11-01,D,2,0,2026-09-01T20:10:58+00:00
537533,ded,Eredivisie,2025,11,2025-11-01 17:45:00+00:00,FINISHED,REGULAR_SEASON,NAC Breda,681,Go Ahead Eagles,718,1,0,0,0,HOME_TEAM,,2025-11-01,H,1,1,2026-09-01T20:10:58+00:00
537532,ded,Eredivisie,2025,11,2025-11-01 19:00:00+00:00,FINISHED,REGULAR_SEASON,Feyenoord Rotterdam,675,FC Volendam,1919,3,1,2,0,HOME_TEAM,,2025-11-01,H,4,2,2026-09-01T20:10:58+00:00
537535,ded,Eredivisie,2025,11,2025-11-01 20:00:00+00:00,FINISHED,REGULAR_SEASON,Telstar 1963,1912,SBV Excelsior,670,2,2,2,1,DRAW,,2025-11-01,D,4,0,2026-09-01T20:10:58+00:00
537536,ded,Eredivisie,2025,11,2025-11-02 11:15:00+00:00,FINISHED,REGULAR_SEASON,Heracles Almelo,671,PEC Zwolle,684,8,2,4,1,HOME_TEAM,,2025-11-02,H,10,6,2026-09-01T20:10:58+00:00
537537,ded,Eredivisie,2025,11,2025-11-02 13:30:00+00:00,FINISHED,REGULAR_SEASON,FC Groningen,677,FC Twente '65,666,1,1,0,0,DRAW,,2025-11-02,D,2,0,2026-09-01T20:10:58+00:00
537538,ded,Eredivisie,2025,11,2025-11-02 13:30:00+00:00,FINISHED,REGULAR_SEASON,Sparta Rotterdam,6806,AZ,682,0,1,0,0,AWAY_TEAM,,2025-11-02,A,1,-1,2026-09-01T20:10:58+00:00
537539,ded,Eredivisie,2025,11,2025-11-02 15:45:00+00:00,FINISHED,REGULAR_SEASON,FC Utrecht,676,NEC,1915,1,0,1,0,HOME_TEAM,,2025-11-02,H,1,1,2026-09-01T20:10:58+00:00
537540,ded,Eredivisie,2025,12,2025-11-07 19:00:00+00:00,FINISHED,REGULAR_SEASON,FC Twente '65,666,Telstar 1963,1912,0,0,0,0,DRAW,,2025-11-07,D,0,0,2026-09-01T20:10:58+00:00
537541,ded,Eredivisie,2025,12,2025-11-08 15:30:00+00:00,FINISHED,REGULAR_SEASON,SBV Excelsior,670,Heracles Almelo,671,1,2,1,0,AWAY_TEAM,,2025-11-08,A,3,-1,2026-09-01T20:10:58+00:00
537542,ded,Eredivisie,2025,12,2025-11-08 17:45:00+00:00,FINISHED,REGULAR_SEASON,FC Volendam,1919,NAC Breda,681,2,1,0,1,HOME_TEAM,,2025-11-08,H,3,1,2026-09-01T20:10:58+00:00
537543,ded,Eredivisie,2025,12,2025-11-08 19:00:00+00:00,FINISHED,REGULAR_SEASON,Fortuna Sittard,1920,SC Heerenveen,673,2,0,0,0,HOME_TEAM,,2025-11-08,H,2,2,2026-09-01T20:10:58+00:00
537544,ded,Eredivisie,2025,12,2025-11-08 20:00:00+00:00,FINISHED,REGULAR_SEASON,PEC Zwolle,684,Sparta Rotterdam,6806,1,0,1,0,HOME_TEAM,,2025-11-08,H,1,1,2026-09-01T20:10:58+00:00
537545,ded,Eredivisie,2025,12,2025-11-09 11:15:00+00:00,FINISHED,REGULAR_SEASON,FC Utrecht,676,AFC Ajax,678,2,1,1,0,HOME_TEAM,,2025-11-09,H,3,1,2026-09-01T20:10:58+00:00
537547,ded,Eredivisie,2025,12,2025-11-09 13:30:00+00:00,FINISHED,REGULAR_SEASON,NEC,1915,FC Groningen,677,2,0,0,0,HOME_TEAM,,2025-11-09,H,2,2,2026-09-01T20:10:58+00:00
537546,ded,Eredivisie,2025,12,2025-11-09 15:45:00+00:00,FINISHED,REGULAR_SEASON,AZ,682,PSV,674,1,5,1,3,AWAY_TEAM,,2025-11-09,A,6,-4,2026-09-01T20:10:58+00:00
537548,ded,Eredivisie,2025,12,2025-11-09 19:00:00+00:00,FINISHED,REGULAR_SEASON,Go Ahead Eagles,718,Feyenoord Rotterdam,675,2,1,1,0,HOME_TEAM,,2025-11-09,H,3,1,2026-09-01T20:10:58+00:00
537554,ded,Eredivisie,2025,13,2025-11-22 15:30:00+00:00,FINISHED,REGULAR_SEASON,NAC Breda,681,PSV,674,0,1,0,1,AWAY_TEAM,,2025-11-22,A,1,-1,2026-09-01T20:10:58+00:00
537549,ded,Eredivisie,2025,13,2025-11-22 17:45:00+00:00,FINISHED,REGULAR_SEASON,AFC Ajax,678,SBV Excelsior,670,1,2,0,1,AWAY_TEAM,,2025-11-22,A,3,-1,2026-09-01T20:10:58+00:00
537551,ded,Eredivisie,2025,13,2025-11-22 17:45:00+00:00,FINISHED,REGULAR_SEASON,FC Volendam,1919,FC Twente '65,666,1,1,0,0,DRAW,,2025-11-22,D,2,0,2026-09-01T20:10:58+00:00
537553,ded,Eredivisie,2025,13,2025-11-22 20:00:00+00:00,FINISHED,REGULAR_SEASON,Heracles Almelo,671,Go Ahead Eagles,718,4,2,1,2,HOME_TEAM,,2025-11-22,H,6,2,2026-09-01T20:10:58+00:00
537556,ded,Eredivisie,2025,13,2025-11-22 20:00:00+00:00,FINISHED,REGULAR_SEASON,Sparta Rotterdam,6806,Fortuna Sittard,1920,1,1,1,0,DRAW,,2025-11-22,D,2,0,2026-09-01T20:10:58+00:00
537555,ded,Eredivisie,2025,13,2025-11-23 11:15:00+00:00,FINISHED,REGULAR_SEASON,SC Heerenveen,673,AZ,682,3,1,2,0,HOME_TEAM,,2025-11-23,H,4,2,2026-09-01T20:10:58+00:00
